Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701306022,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,0,0
1701306323,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
1701306624,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701306925,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,0,0
1701307226,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
1701307527,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701307828,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701308129,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701308430,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,0,0
1701308731,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,0,0
1701309032,2,1,1,0,0,nan,0,0,0,0,1,0,0,0,0,0,1,0
1701309333,2,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,1,0
