Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1690866190,4,1,1,1,0,0.009533,0,0,0,0,0,0,0,0,0,0,0,0
1690866491,4,1,1,1,0,0.004237,0,0,0,0,0,0,0,0,0,0,0,0
1690866792,4,1,1,1,0,0.004766,0,0,0,0,0,0,0,0,0,0,0,0
1690867093,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,0
1690867394,4,1,1,1,0,0.003575,0,0,0,0,0,2,0,0,0,0,0,0
1690867695,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,0
1690867996,4,1,1,1,0,0.003178,0,0,0,0,0,0,0,0,0,0,0,0
1690868297,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,2
1690868598,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,0
1690868899,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,0
1690869200,4,1,1,1,0,0.003575,0,0,0,0,0,2,0,0,0,0,0,0
1690869501,4,1,1,1,0,0.003575,0,0,0,0,0,0,0,0,0,0,0,0
