Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700845333,3,0,1,1,0,265.508544,5307,9809,13844,19234,65535,17270,26486,34382,42021,29506,65535,17278
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700845633,3,0,1,1,0,243.353454,4647,8783,12495,17819,65535,15207,25143,33160,40803,28311,65535,15220
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700845933,3,0,1,1,0,231.039993,4022,7820,11206,16460,65535,13107,23828,31989,39555,27067,65535,13117
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700846233,3,0,1,1,0,217.304336,3414,6886,9964,15120,65535,9980,22494,30734,38145,25574,65535,9986
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700846533,3,0,1,1,0,198.948577,2905,6120,8929,14007,65528,8350,21389,29752,36907,24033,65534,8358
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700846833,3,0,1,1,0,190.753250,2487,5479,8058,13063,61716,6876,20428,28772,35741,22644,61758,6878
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700847133,3,0,1,1,0,177.706680,2198,5039,7493,12455,59434,5816,19898,28311,35154,21770,59432,5819
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700847433,3,0,1,1,0,172.424346,1998,4737,7097,12018,57680,4975,19516,27916,34628,21100,57688,4976
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700847733,3,0,1,1,0,171.055526,1877,4558,6850,11747,56484,4308,19269,27664,34305,20667,56479,4308
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700848033,3,0,1,1,0,173.647277,1812,4459,6725,11609,55788,3834,19149,27518,34162,20380,55828,3836
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700848333,3,0,1,1,0,169.728012,1789,4417,6690,11573,55565,3700,19120,27487,34126,20310,55586,3702
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1700848633,3,0,1,1,0,169.728012,1772,4392,6647,11552,55359,3646,19005,27383,33962,20289,55372,3650
