Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1698436898,3,1,0,1,0,121.424346,1080,838,1318,2304,37668,2896,17142,33984,27471,9002,37667,2898
1698437198,3,1,0,1,0,125.351493,1077,836,1315,2294,37628,2890,17127,33890,27415,8960,37622,2892
1698437498,3,1,0,1,0,121.424346,1078,837,1312,2311,37800,2892,17142,34045,27636,8937,37779,2894
1698437798,3,1,0,1,0,125.351493,1086,844,1324,2322,38166,2924,17294,34300,27847,9010,38170,2926
1698438098,3,1,0,1,0,125.351493,1090,845,1325,2328,38322,2932,17326,34373,27911,9023,38322,2936
1698438398,3,1,0,1,0,125.351493,1092,848,1327,2333,38466,2946,17368,34433,28023,9063,38439,2948
1698438698,3,1,0,1,0,125.351493,1094,849,1328,2333,38432,2946,17359,34512,28012,9088,38445,2948
1698438998,3,1,0,1,0,125.351493,1093,848,1325,2329,38439,2944,17358,34512,27992,9083,38436,2946
1698439298,3,1,0,1,0,125.351493,1093,847,1326,2326,38388,2940,17349,34524,27992,9081,38387,2944
1698439598,3,1,0,1,0,125.351493,1087,843,1317,2315,38221,2926,17267,34370,27863,9033,38236,2928
1698439898,3,1,0,1,0,125.351493,1086,842,1315,2310,38141,2920,17245,34285,27828,9017,38115,2922
1698440198,3,1,0,1,0,125.351493,1084,840,1312,2305,38045,2918,17224,34261,27797,9002,38036,2918
