1699043264,3,0,1,1,0,212.814804,2079,5118,7894,13354,65535,4240,22060,31996,39196,23170,65535,4240
1699043564,3,0,1,1,0,212.814804,2079,5112,7891,13340,65535,4236,22046,31971,39174,23175,65535,4240
1699043864,3,0,1,1,0,212.814804,2081,5119,7898,13358,65535,4242,22069,31998,39232,23206,65535,4244
1699044164,3,0,1,1,0,212.814804,2080,5117,7894,13357,65535,4238,22064,31971,39198,23208,65535,4240
1699044464,3,0,1,1,0,216.737564,2082,5129,7899,13383,65535,4242,22094,32049,39238,23236,65535,4246
1699044764,3,0,1,1,0,216.737564,2092,5135,7919,13417,65535,4248,22159,32195,39440,23239,65535,4248
1699045064,3,0,1,1,0,216.737564,2098,5126,7934,13440,65535,4250,22297,32313,39663,23217,65535,4254
