Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1693648807,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693649108,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693649409,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693649710,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693650011,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693650312,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693650613,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693650914,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693651215,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693651516,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693651817,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1693652118,3,1,1,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
