Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699430564,3,0,1,0,0,5.440000,265,416,522,520,2132,1000,441,416,580,867,2133,1000
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699430864,3,0,1,0,0,10.880000,464,730,928,943,3697,1634,821,775,1053,1503,3701,1636
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699431164,3,0,1,0,0,16.319999,644,1009,1287,1332,5174,2408,1189,1131,1498,2082,5178,2410
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699431464,3,0,1,0,0,20.086153,939,1460,1869,1962,7847,3826,1792,1722,2242,3040,7851,3826
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699431764,3,0,1,0,0,34.475997,1280,1965,2516,2694,11378,6165,2537,2499,3225,4349,11380,6170
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699432064,3,0,1,0,0,49.095996,1885,2877,3688,4024,16864,9486,3884,3902,5010,6709,16866,9480
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699432364,3,0,1,0,0,54.853332,2248,3417,4394,4837,20388,11256,4734,4779,6057,7938,20374,11254
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699432664,3,0,1,0,0,83.558395,3056,4681,5987,6593,26302,13894,6458,6490,8000,10246,26295,13896
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699432964,3,0,1,0,0,122.082077,4604,7000,9000,10023,42265,23217,10036,10237,12651,16054,42352,23246
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699433264,3,0,1,0,0,129.415618,4656,7036,9072,10268,44132,25236,10450,10778,13193,16741,44013,25201
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699433564,3,0,1,0,0,96.582290,3658,5523,7048,7901,32442,17556,7992,8121,9732,12058,32393,17537
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699433864,3,0,1,0,0,103.619041,3797,5738,7321,8218,32907,17149,8364,8493,10146,12385,32940,17162
