Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699434164,3,0,1,0,0,158.419403,5649,8498,11020,12642,53697,29238,13223,13752,16692,20476,53727,29263
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699434464,3,0,1,0,0,193.164581,6629,9983,12978,15055,64089,35596,15930,16677,20192,24765,64195,35635
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699434764,3,0,1,0,0,183.919311,6539,9857,12721,14724,61442,32892,15491,16169,19331,23465,61508,32911
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699435064,3,0,1,0,0,199.919998,7478,11178,14444,16382,65535,34610,17168,17778,21103,25262,65535,34607
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699435364,3,0,1,0,0,192.604141,7145,10673,13811,15713,64607,32871,16534,17135,20250,24092,64591,32859
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699435664,3,0,1,0,0,187.174514,7238,10743,13809,15550,62812,31166,16295,16775,19623,23116,62839,31176
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699435964,3,0,1,0,0,219.759399,8439,12585,16223,18362,65535,35215,19322,19935,23273,27320,65535,35237
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699436264,3,0,1,0,0,243.364959,9374,14001,18010,20410,65535,39228,21535,22184,25889,30185,65535,39258
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699436564,3,0,1,0,0,288.701751,11731,17426,22115,24773,65535,45069,25840,26471,30389,35327,65535,45095
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699436864,3,0,1,0,0,365.150695,14225,21072,26784,30143,65535,58974,31738,32631,37699,43564,65535,59028
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699437164,3,0,1,0,0,389.831512,15396,22688,28817,32747,65535,65535,34823,36179,41672,48820,65535,65535
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699437464,3,0,1,0,0,484.818756,17888,26239,33529,38781,65535,65535,42053,44391,51362,61078,65535,65535
