Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
946814480,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946814780,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946815080,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946815380,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946815680,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946815980,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946816280,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946816580,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946816880,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946817180,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946817480,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
946817780,3,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
