Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1701309804,3,1,1,0,0,4.080000,0,0,0,0,1,0,0,0,0,0,1,0
1701310104,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701310404,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701310704,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701311004,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701311304,3,1,1,0,0,4.080000,0,0,0,0,0,0,0,0,0,0,0,0
1701311604,3,1,1,0,0,4.080000,0,0,0,0,0,0,0,0,0,0,0,0
1701311904,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701312204,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701312504,3,1,1,0,0,4.080000,0,0,0,0,0,2,0,0,0,0,0,0
1701312804,3,1,1,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
1701313104,3,1,1,0,0,nan,0,0,0,0,2,0,0,0,0,0,2,0
